source,target,weight
Node884,Node900,6
Node884,Node906,4
Node884,Node908,2
Node884,Node911,2
Node884,Node915,10
Node884,Node918,7
Node884,Node925,8
Node884,Node937,4
Node884,Node939,5
Node884,Node940,10
Node884,Node943,8
Node884,Node950,10
Node884,Node959,3
Node884,Node960,7
Node884,Node967,9
Node884,Node971,7
Node884,Node980,2
Node884,Node982,1
Node884,Node992,3
Node884,Node995,9
Node884,Node998,9
Node885,Node889,8
Node885,Node904,3
Node885,Node905,6
Node885,Node906,10
Node885,Node907,2
Node885,Node911,4
Node885,Node924,7
Node885,Node933,1
Node885,Node942,4
Node885,Node946,9
Node885,Node963,4
Node885,Node968,9
Node885,Node978,5
Node885,Node981,3
Node885,Node984,10
Node885,Node996,3
Node886,Node903,8
Node886,Node908,4
Node886,Node912,3
Node886,Node919,2
Node886,Node922,3
Node886,Node936,8
Node886,Node942,6
Node886,Node943,9
Node886,Node954,1
Node886,Node959,4
Node886,Node962,1
Node886,Node977,2
Node886,Node979,7
Node886,Node983,10
Node886,Node985,7
Node886,Node989,4
Node887,Node888,8
Node887,Node896,1
Node887,Node897,6
Node887,Node905,6
Node887,Node908,4
Node887,Node932,2
Node887,Node942,10
Node887,Node943,10
Node887,Node946,6
Node887,Node947,1
Node887,Node949,5
Node887,Node955,8
Node887,Node977,8
Node887,Node988,7
Node887,Node989,7
Node887,Node996,1
Node888,Node889,9
Node888,Node891,8
Node888,Node893,10
Node888,Node896,3
Node888,Node898,8
Node888,Node899,9
Node888,Node905,4
Node888,Node913,6
Node888,Node917,9
Node888,Node921,9
Node888,Node925,7
Node888,Node927,1
Node888,Node931,2
Node888,Node935,3
Node888,Node943,5
Node888,Node947,3
Node888,Node954,8
Node888,Node955,6
Node888,Node957,5
Node888,Node959,8
Node888,Node968,3
Node888,Node969,7
Node888,Node972,1
Node888,Node978,9
Node888,Node989,10
Node888,Node993,1
Node888,Node994,4
Node888,Node996,4
Node889,Node894,3
Node889,Node902,10
Node889,Node903,7
Node889,Node904,8
Node889,Node908,5
Node889,Node924,9
Node889,Node928,6
Node889,Node935,4
Node889,Node936,4
Node889,Node940,8
Node889,Node947,2
Node889,Node953,1
Node889,Node954,8
Node889,Node956,6
Node889,Node960,6
Node889,Node963,3
Node889,Node965,10
Node889,Node972,8
Node889,Node978,8
Node889,Node979,8
Node889,Node989,6
Node889,Node999,3
Node890,Node894,9
Node890,Node895,3
Node890,Node900,4
Node890,Node902,10
Node890,Node915,5
Node890,Node917,5
Node890,Node921,9
Node890,Node927,5
Node890,Node928,5
Node890,Node934,7
Node890,Node944,5
Node890,Node946,10
Node890,Node959,4
Node890,Node961,2
Node890,Node968,10
Node890,Node970,8
Node890,Node981,4
Node890,Node992,6
Node890,Node994,3
Node890,Node997,5
Node891,Node897,3
Node891,Node904,4
Node891,Node908,3
Node891,Node912,6
Node891,Node913,6
Node891,Node914,5
Node891,Node931,6
Node891,Node934,7
Node891,Node941,7
Node891,Node942,2
Node891,Node945,5
Node891,Node954,1
Node891,Node962,2
Node891,Node965,7
Node891,Node969,3
Node891,Node973,3
Node891,Node981,1
Node891,Node992,5
Node891,Node995,4
Node891,Node996,8
Node892,Node904,6
Node892,Node907,3
Node892,Node922,2
Node892,Node924,7
Node892,Node929,7
Node892,Node933,6
Node892,Node934,8
Node892,Node936,7
Node892,Node940,8
Node892,Node942,6
Node892,Node943,4
Node892,Node947,8
Node892,Node950,10
Node892,Node951,8
Node892,Node954,10
Node892,Node959,9
Node892,Node963,5
Node892,Node971,6
Node892,Node976,4
Node892,Node984,2
Node892,Node987,1
Node892,Node997,2
Node892,Node998,5
Node893,Node896,5
Node893,Node909,4
Node893,Node912,7
Node893,Node913,3
Node893,Node934,1
Node893,Node945,3
Node893,Node952,9
Node893,Node953,9
Node893,Node954,2
Node893,Node958,10
Node893,Node959,3
Node893,Node964,6
Node893,Node966,5
Node893,Node968,4
Node893,Node980,4
Node893,Node985,4
Node893,Node988,1
Node893,Node994,1
Node893,Node996,5
Node894,Node897,9
Node894,Node900,8
Node894,Node904,8
Node894,Node906,1
Node894,Node908,6
Node894,Node916,7
Node894,Node921,1
Node894,Node922,7
Node894,Node924,3
Node894,Node934,3
Node894,Node938,5
Node894,Node944,9
Node894,Node948,6
Node894,Node949,8
Node894,Node956,7
Node894,Node972,8
Node894,Node977,5
Node894,Node979,2
Node894,Node980,1
Node894,Node985,8
Node894,Node988,10
Node894,Node991,9
Node894,Node998,3
Node895,Node896,7
Node895,Node922,3
Node895,Node924,10
Node895,Node926,6
Node895,Node927,4
Node895,Node928,5
Node895,Node930,9
Node895,Node944,10
Node895,Node954,1
Node895,Node966,7
Node895,Node967,3
Node895,Node969,9
Node895,Node970,10
Node895,Node971,9
Node895,Node978,8
Node895,Node986,5
Node895,Node988,3
Node895,Node991,10
Node895,Node993,2
Node896,Node902,6
Node896,Node904,2
Node896,Node906,8
Node896,Node909,3
Node896,Node919,3
Node896,Node921,8
Node896,Node929,10
Node896,Node932,8
Node896,Node953,9
Node896,Node967,9
Node896,Node973,10
Node896,Node974,6
Node896,Node976,1
Node896,Node978,9
Node896,Node984,7
Node896,Node986,5
Node896,Node987,10
Node896,Node988,6
Node896,Node990,6
Node896,Node991,8
Node896,Node993,10
Node897,Node902,2
Node897,Node905,7
Node897,Node913,7
Node897,Node925,9
Node897,Node927,10
Node897,Node932,8
Node897,Node939,1
Node897,Node954,2
Node897,Node956,8
Node897,Node958,6
Node897,Node960,2
Node897,Node963,8
Node897,Node981,3
Node897,Node982,6
Node897,Node988,4
Node897,Node991,10
Node897,Node995,3
Node897,Node996,6
Node897,Node997,1
Node897,Node999,3
Node898,Node903,3
Node898,Node905,6
Node898,Node906,9
Node898,Node908,8
Node898,Node909,6
Node898,Node910,7
Node898,Node912,6
Node898,Node921,9
Node898,Node934,6
Node898,Node936,8
Node898,Node945,2
Node898,Node950,5
Node898,Node953,5
Node898,Node960,4
Node898,Node969,6
Node898,Node976,4
Node898,Node977,8
Node898,Node987,7
Node898,Node988,3
Node898,Node995,3
Node899,Node902,8
Node899,Node907,10
Node899,Node910,6
Node899,Node919,4
Node899,Node921,8
Node899,Node922,6
Node899,Node923,1
Node899,Node926,1
Node899,Node928,1
Node899,Node935,4
Node899,Node946,1
Node899,Node947,5
Node899,Node959,2
Node899,Node960,8
Node899,Node980,10
Node899,Node985,5
Node899,Node994,8
Node899,Node995,8
Node899,Node999,7
Node900,Node901,7
Node900,Node902,3
Node900,Node913,9
Node900,Node916,9
Node900,Node927,6
Node900,Node928,5
Node900,Node935,10
Node900,Node944,2
Node900,Node947,4
Node900,Node959,3
Node900,Node964,9
Node900,Node966,8
Node900,Node967,7
Node900,Node974,4
Node900,Node975,6
Node900,Node976,10
Node900,Node984,6
Node900,Node988,4
Node900,Node991,6
Node900,Node996,1
Node901,Node905,3
Node901,Node906,10
Node901,Node918,6
Node901,Node929,3
Node901,Node934,1
Node901,Node939,9
Node901,Node941,5
Node901,Node944,6
Node901,Node952,7
Node901,Node961,10
Node901,Node963,3
Node901,Node970,10
Node901,Node973,10
Node901,Node976,7
Node901,Node981,4
Node901,Node987,5
Node901,Node988,4
Node901,Node992,6
Node901,Node999,5
Node902,Node911,2
Node902,Node914,9
Node902,Node917,7
Node902,Node919,8
Node902,Node926,3
Node902,Node928,9
Node902,Node930,8
Node902,Node939,1
Node902,Node947,2
Node902,Node948,8
Node902,Node951,2
Node902,Node960,1
Node902,Node972,10
Node902,Node973,6
Node902,Node979,7
Node902,Node987,2
Node902,Node988,9
Node902,Node990,1
Node902,Node992,2
Node902,Node998,2
Node902,Node999,10
Node903,Node909,10
Node903,Node912,7
Node903,Node926,9
Node903,Node928,8
Node903,Node929,4
Node903,Node939,1
Node903,Node940,7
Node903,Node942,4
Node903,Node943,7
Node903,Node944,3
Node903,Node951,3
Node903,Node963,10
Node903,Node971,10
Node903,Node973,1
Node903,Node980,1
Node903,Node981,8
Node903,Node982,7
Node903,Node989,7
Node903,Node992,3
Node903,Node995,10
Node904,Node914,7
Node904,Node922,8
Node904,Node938,1
Node904,Node944,5
Node904,Node947,9
Node904,Node951,8
Node904,Node958,9
Node904,Node962,5
Node904,Node965,10
Node904,Node967,5
Node904,Node972,3
Node904,Node981,1
Node904,Node983,4
Node904,Node986,4
Node905,Node907,3
Node905,Node923,3
Node905,Node945,6
Node905,Node947,7
Node905,Node948,10
Node905,Node949,6
Node905,Node950,8
Node905,Node951,7
Node905,Node959,7
Node905,Node971,3
Node905,Node974,8
Node905,Node975,9
Node905,Node990,3
Node905,Node998,3
Node906,Node909,1
Node906,Node912,1
Node906,Node914,10
Node906,Node917,7
Node906,Node920,9
Node906,Node922,7
Node906,Node926,9
Node906,Node930,8
Node906,Node934,1
Node906,Node940,3
Node906,Node944,4
Node906,Node945,5
Node906,Node946,10
Node906,Node947,3
Node906,Node952,4
Node906,Node955,6
Node906,Node960,7
Node906,Node967,5
Node906,Node972,8
Node906,Node974,1
Node906,Node989,7
Node906,Node996,1
Node907,Node922,3
Node907,Node925,4
Node907,Node938,3
Node907,Node939,10
Node907,Node948,3
Node907,Node958,4
Node907,Node963,8
Node907,Node965,1
Node907,Node968,4
Node907,Node973,2
Node907,Node974,7
Node907,Node976,9
Node907,Node980,4
Node907,Node990,1
Node907,Node993,7
Node907,Node996,3
Node908,Node918,6
Node908,Node921,7
Node908,Node925,7
Node908,Node927,4
Node908,Node928,10
Node908,Node929,9
Node908,Node955,9
Node908,Node957,1
Node908,Node958,5
Node908,Node960,9
Node908,Node961,5
Node908,Node967,8
Node908,Node970,6
Node908,Node976,5
Node908,Node983,7
Node908,Node995,8
Node909,Node910,10
Node909,Node914,7
Node909,Node923,5
Node909,Node926,6
Node909,Node931,5
Node909,Node933,8
Node909,Node944,5
Node909,Node947,8
Node909,Node948,10
Node909,Node953,10
Node909,Node958,1
Node909,Node962,9
Node909,Node963,9
Node909,Node964,9
Node909,Node968,10
Node909,Node972,7
Node909,Node976,1
Node909,Node980,7
Node909,Node982,4
Node909,Node984,6
Node909,Node986,3
Node909,Node987,4
Node909,Node988,1
Node909,Node997,6
Node910,Node911,10
Node910,Node912,1
Node910,Node915,5
Node910,Node916,4
Node910,Node926,7
Node910,Node932,4
Node910,Node934,6
Node910,Node941,4
Node910,Node947,7
Node910,Node953,1
Node910,Node954,3
Node910,Node955,5
Node910,Node967,7
Node910,Node972,4
Node910,Node976,10
Node910,Node977,4
Node910,Node981,6
Node910,Node983,8
Node910,Node987,1
Node910,Node988,1
Node910,Node995,7
Node911,Node919,4
Node911,Node925,9
Node911,Node928,3
Node911,Node936,1
Node911,Node943,2
Node911,Node948,2
Node911,Node960,7
Node911,Node966,8
Node911,Node967,9
Node911,Node971,3
Node911,Node984,9
Node911,Node990,3
Node911,Node999,10
Node912,Node922,1
Node912,Node923,1
Node912,Node926,4
Node912,Node927,2
Node912,Node929,2
Node912,Node933,1
Node912,Node935,2
Node912,Node936,6
Node912,Node948,3
Node912,Node961,9
Node912,Node970,3
Node912,Node978,5
Node912,Node980,7
Node912,Node982,2
Node912,Node989,7
Node913,Node918,9
Node913,Node926,8
Node913,Node928,2
Node913,Node930,3
Node913,Node942,7
Node913,Node943,10
Node913,Node945,7
Node913,Node949,1
Node913,Node951,6
Node913,Node957,1
Node913,Node965,1
Node913,Node976,10
Node913,Node996,4
Node914,Node921,5
Node914,Node924,8
Node914,Node928,2
Node914,Node932,7
Node914,Node961,10
Node914,Node963,1
Node914,Node965,1
Node914,Node972,8
Node914,Node987,4
Node914,Node992,5
Node914,Node996,9
Node915,Node924,8
Node915,Node929,6
Node915,Node933,5
Node915,Node941,6
Node915,Node944,8
Node915,Node949,4
Node915,Node958,8
Node915,Node964,2
Node915,Node965,5
Node915,Node969,6
Node915,Node972,2
Node915,Node974,5
Node915,Node980,3
Node915,Node990,4
Node916,Node921,8
Node916,Node922,10
Node916,Node923,10
Node916,Node927,2
Node916,Node930,7
Node916,Node939,9
Node916,Node942,5
Node916,Node951,9
Node916,Node966,5
Node916,Node972,2
Node916,Node976,6
Node916,Node977,10
Node916,Node981,1
Node916,Node983,5
Node916,Node985,1
Node916,Node987,6
Node916,Node990,5
Node916,Node991,3
Node916,Node992,9
Node916,Node994,10
Node916,Node998,4
Node917,Node918,5
Node917,Node919,9
Node917,Node921,1
Node917,Node934,4
Node917,Node948,2
Node917,Node951,3
Node917,Node953,7
Node917,Node965,2
Node917,Node974,2
Node917,Node975,5
Node917,Node977,7
Node917,Node981,5
Node917,Node986,8
Node917,Node989,5
Node917,Node996,1
Node918,Node926,3
Node918,Node930,2
Node918,Node932,1
Node918,Node937,3
Node918,Node945,1
Node918,Node953,7
Node918,Node955,5
Node918,Node963,8
Node918,Node969,7
Node918,Node974,2
Node918,Node976,7
Node918,Node980,4
Node918,Node981,7
Node918,Node989,4
Node918,Node990,5
Node918,Node994,1
Node918,Node995,10
Node918,Node999,1
Node919,Node920,1
Node919,Node927,2
Node919,Node931,1
Node919,Node932,6
Node919,Node939,3
Node919,Node940,4
Node919,Node951,9
Node919,Node952,9
Node919,Node956,6
Node919,Node957,4
Node919,Node960,9
Node919,Node963,8
Node919,Node970,4
Node919,Node973,3
Node919,Node974,6
Node919,Node975,9
Node919,Node986,8
Node919,Node990,4
Node919,Node997,7
Node920,Node926,3
Node920,Node928,10
Node920,Node931,4
Node920,Node933,2
Node920,Node934,3
Node920,Node937,3
Node920,Node939,6
Node920,Node946,6
Node920,Node948,1
Node920,Node949,7
Node920,Node950,3
Node920,Node956,8
Node920,Node966,9
Node920,Node969,8
Node920,Node984,5
Node921,Node929,4
Node921,Node933,2
Node921,Node937,1
Node921,Node946,10
Node921,Node948,4
Node921,Node949,10
Node921,Node955,4
Node921,Node956,2
Node921,Node960,4
Node921,Node972,10
Node921,Node973,8
Node921,Node975,8
Node921,Node979,1
Node921,Node980,4
Node922,Node925,6
Node922,Node927,3
Node922,Node935,1
Node922,Node937,8
Node922,Node951,1
Node922,Node952,6
Node922,Node956,7
Node922,Node959,5
Node922,Node960,9
Node922,Node969,7
Node922,Node970,5
Node922,Node986,10
Node922,Node989,3
Node922,Node993,4
Node923,Node926,4
Node923,Node930,6
Node923,Node931,8
Node923,Node935,1
Node923,Node936,8
Node923,Node950,1
Node923,Node951,9
Node923,Node978,4
Node923,Node980,9
Node923,Node988,5
Node923,Node993,7
Node923,Node997,2
Node923,Node999,5
Node924,Node926,2
Node924,Node927,10
Node924,Node928,5
Node924,Node933,10
Node924,Node936,2
Node924,Node937,10
Node924,Node939,3
Node924,Node959,1
Node924,Node961,7
Node924,Node965,2
Node924,Node973,7
Node924,Node976,10
Node924,Node980,8
Node924,Node984,7
Node924,Node995,5
Node925,Node947,1
Node925,Node957,1
Node925,Node963,3
Node925,Node965,3
Node925,Node973,8
Node925,Node979,8
Node925,Node983,7
Node925,Node984,4
Node925,Node990,5
Node926,Node929,3
Node926,Node942,10
Node926,Node945,1
Node926,Node969,4
Node926,Node972,2
Node926,Node984,1
Node926,Node992,10
Node926,Node994,6
Node927,Node929,7
Node927,Node944,1
Node927,Node953,2
Node927,Node956,6
Node927,Node958,1
Node927,Node966,10
Node927,Node967,10
Node927,Node971,4
Node927,Node978,6
Node927,Node979,10
Node927,Node989,4
Node927,Node991,9
Node927,Node992,1
Node927,Node996,7
Node927,Node997,4
Node928,Node945,5
Node928,Node949,7
Node928,Node954,1
Node928,Node959,6
Node928,Node967,10
Node928,Node974,5
Node928,Node977,3
Node928,Node982,6
Node928,Node986,8
Node928,Node990,7
Node928,Node997,4
Node929,Node932,1
Node929,Node933,7
Node929,Node934,1
Node929,Node935,4
Node929,Node937,6
Node929,Node938,2
Node929,Node940,6
Node929,Node942,1
Node929,Node943,5
Node929,Node944,7
Node929,Node945,7
Node929,Node946,5
Node929,Node947,2
Node929,Node949,4
Node929,Node950,1
Node929,Node956,5
Node929,Node961,1
Node929,Node962,6
Node929,Node977,6
Node929,Node978,10
Node929,Node979,4
Node929,Node982,1
Node929,Node984,9
Node929,Node990,8
Node929,Node991,6
Node929,Node994,3
Node929,Node995,10
Node930,Node931,9
Node930,Node932,9
Node930,Node949,8
Node930,Node951,1
Node930,Node969,8
Node930,Node974,3
Node930,Node976,1
Node930,Node979,8
Node930,Node980,9
Node930,Node998,6
Node931,Node933,1
Node931,Node937,10
Node931,Node953,3
Node931,Node955,2
Node931,Node956,6
Node931,Node957,10
Node931,Node969,8
Node931,Node997,10
Node932,Node939,3
Node932,Node946,7
Node932,Node948,6
Node932,Node949,2
Node932,Node954,3
Node932,Node962,7
Node932,Node964,7
Node932,Node969,9
Node932,Node975,2
Node932,Node979,2
Node932,Node988,2
Node932,Node990,10
Node933,Node936,7
Node933,Node937,9
Node933,Node942,1
Node933,Node968,8
Node933,Node978,10
Node933,Node984,4
Node934,Node939,8
Node934,Node941,4
Node934,Node952,7
Node934,Node961,7
Node934,Node964,4
Node934,Node965,10
Node934,Node968,6
Node934,Node971,5
Node934,Node972,6
Node934,Node974,5
Node934,Node977,7
Node934,Node981,3
Node934,Node987,10
Node934,Node988,7
Node934,Node995,8
Node934,Node998,5
Node935,Node936,1
Node935,Node938,9
Node935,Node947,10
Node935,Node958,7
Node935,Node960,10
Node935,Node966,8
Node935,Node968,7
Node935,Node969,2
Node935,Node991,3
Node935,Node993,1
Node936,Node945,9
Node936,Node951,3
Node936,Node952,3
Node936,Node955,8
Node936,Node956,1
Node936,Node975,6
Node936,Node976,6
Node936,Node982,10
Node936,Node990,4
Node936,Node993,9
Node937,Node939,10
Node937,Node943,8
Node937,Node944,5
Node937,Node950,9
Node937,Node954,3
Node937,Node960,9
Node937,Node962,1
Node937,Node964,9
Node937,Node968,5
Node937,Node974,6
Node937,Node976,3
Node937,Node978,1
Node937,Node979,2
Node937,Node984,2
Node938,Node944,8
Node938,Node945,9
Node938,Node946,2
Node938,Node947,1
Node938,Node953,10
Node938,Node954,1
Node938,Node974,2
Node938,Node976,10
Node938,Node982,3
Node938,Node985,2
Node938,Node991,1
Node938,Node992,2
Node939,Node942,8
Node939,Node948,7
Node939,Node949,4
Node939,Node951,7
Node939,Node958,8
Node939,Node962,4
Node939,Node975,2
Node939,Node990,1
Node939,Node992,1
Node939,Node994,3
Node940,Node943,2
Node940,Node946,10
Node940,Node948,1
Node940,Node958,3
Node940,Node960,2
Node940,Node961,6
Node940,Node962,9
Node940,Node963,6
Node940,Node968,8
Node940,Node971,3
Node940,Node977,4
Node940,Node991,6
Node940,Node993,3
Node941,Node942,5
Node941,Node945,2
Node941,Node956,1
Node941,Node959,1
Node941,Node960,8
Node941,Node970,3
Node941,Node976,6
Node941,Node977,1
Node941,Node983,8
Node941,Node987,5
Node941,Node990,1
Node941,Node992,8
Node941,Node993,2
Node941,Node995,8
Node942,Node944,9
Node942,Node948,8
Node942,Node955,4
Node942,Node959,8
Node942,Node962,2
Node942,Node975,1
Node942,Node976,5
Node942,Node981,1
Node942,Node992,8
Node942,Node994,10
Node943,Node945,3
Node943,Node946,1
